"X","ghocode","ghodisplay","ghourl","publishstatecode","publishstatedisplay","publishstateurl","yearcode","yeardisplay","yearurl","regioncode","regiondisplay","regionurl","countrycode","countrydisplay","countryurl","agegroupcode","agegroupdisplay","agegroupurl","sexcode","sexdisplay","sexurl","displayvalue","numeric","low","high","comments"
5679,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"AFR","Africa",NA,"MRT","Mauritania",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.4 [23.4-25.4]",24.4,23.4,25.4,""
5680,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"AFR","Africa",NA,"MRT","Mauritania",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.1 [24.3-25.9]",25.1,24.3,25.9,""
5681,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"AFR","Africa",NA,"MRT","Mauritania",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.4 [24.5-26.2]",25.4,24.5,26.2,""
5682,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AFR","Africa",NA,"MUS","Mauritius",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.1 [21.9-24.2]",23.1,21.9,24.2,""
5683,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"AFR","Africa",NA,"MUS","Mauritius",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.2 [22.3-24.2]",23.2,22.3,24.2,""
5684,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"AFR","Africa",NA,"MUS","Mauritius",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.1 [23.6-24.7]",24.1,23.6,24.7,""
5685,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"AFR","Africa",NA,"MUS","Mauritius",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.4 [23.8-24.9]",24.4,23.8,24.9,""
5686,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AFR","Africa",NA,"MUS","Mauritius",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.0 [24.3-25.7]",25,24.3,25.7,""
5687,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AFR","Africa",NA,"MUS","Mauritius",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.4-26.0]",25.2,24.4,26,""
5688,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AFR","Africa",NA,"MUS","Mauritius",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.1 [24.6-27.5]",26.1,24.6,27.5,""
5689,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AMR","Americas",NA,"MEX","Mexico",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.5 [22.9-26.2]",24.5,22.9,26.2,""
5690,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AMR","Americas",NA,"MEX","Mexico",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.7 [24.7-26.6]",25.7,24.7,26.6,""
5691,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"AMR","Americas",NA,"MEX","Mexico",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.0 [25.2-26.8]",26,25.2,26.8,""
5692,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AMR","Americas",NA,"MEX","Mexico",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.7 [26.2-27.2]",26.7,26.2,27.2,""
5693,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AMR","Americas",NA,"MEX","Mexico",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.0 [26.5-27.5]",27,26.5,27.5,""
5694,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AMR","Americas",NA,"MEX","Mexico",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"28.0 [27.5-28.6]",28,27.5,28.6,""
5695,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"AMR","Americas",NA,"MEX","Mexico",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"28.3 [27.7-29.0]",28.3,27.7,29,""
5696,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"WPR","Western Pacific",NA,"FSM","Micronesia (Federated States of)",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.2 [24.8-29.5]",27.2,24.8,29.5,""
5697,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"WPR","Western Pacific",NA,"FSM","Micronesia (Federated States of)",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.6 [25.4-29.8]",27.6,25.4,29.8,""
5698,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"WPR","Western Pacific",NA,"FSM","Micronesia (Federated States of)",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"28.6 [26.9-30.3]",28.6,26.9,30.3,""
5699,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"WPR","Western Pacific",NA,"FSM","Micronesia (Federated States of)",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"29.0 [27.4-30.6]",29,27.4,30.6,""
5700,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"WPR","Western Pacific",NA,"FSM","Micronesia (Federated States of)",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"30.2 [29.0-31.4]",30.2,29,31.4,""
5701,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"WPR","Western Pacific",NA,"FSM","Micronesia (Federated States of)",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"30.5 [29.3-31.7]",30.5,29.3,31.7,""
5702,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"EUR","Europe",NA,"MDA","Republic of Moldova",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.8 [23.9-29.5]",26.8,23.9,29.5,""
5703,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"EUR","Europe",NA,"MDA","Republic of Moldova",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.8 [24.1-29.3]",26.8,24.1,29.3,""
5704,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"EUR","Europe",NA,"MDA","Republic of Moldova",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.0 [24.8-28.9]",27,24.8,28.9,""
5705,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"EUR","Europe",NA,"MDA","Republic of Moldova",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.0 [25.1-28.8]",27,25.1,28.8,""
5706,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"EUR","Europe",NA,"MDA","Republic of Moldova",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.6 [25.3-27.9]",26.6,25.3,27.9,""
5707,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"EUR","Europe",NA,"MDA","Republic of Moldova",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.6 [25.4-27.8]",26.6,25.4,27.8,""
5708,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"EUR","Europe",NA,"MDA","Republic of Moldova",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"27.1 [26.0-28.2]",27.1,26,28.2,""
5709,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"WPR","Western Pacific",NA,"MNG","Mongolia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.1 [21.5-26.7]",24.1,21.5,26.7,""
5710,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"WPR","Western Pacific",NA,"MNG","Mongolia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.4 [22.5-26.3]",24.4,22.5,26.3,""
5711,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"WPR","Western Pacific",NA,"MNG","Mongolia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.5 [22.8-26.2]",24.5,22.8,26.2,""
5712,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"WPR","Western Pacific",NA,"MNG","Mongolia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.4 [23.4-25.5]",24.4,23.4,25.5,""
5713,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"WPR","Western Pacific",NA,"MNG","Mongolia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.5 [23.6-25.4]",24.5,23.6,25.4,""
5714,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"WPR","Western Pacific",NA,"MNG","Mongolia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.0 [24.5-25.4]",25,24.5,25.4,""
5715,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"WPR","Western Pacific",NA,"MNG","Mongolia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.1 [24.6-25.6]",25.1,24.6,25.6,""
5716,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"EUR","Europe",NA,"MNE","Montenegro",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [22.8-29.1]",25.9,22.8,29.1,""
5717,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"EUR","Europe",NA,"MNE","Montenegro",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [23.0-28.9]",25.9,23,28.9,""
5718,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"EUR","Europe",NA,"MNE","Montenegro",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [23.1-28.8]",25.9,23.1,28.8,""
5719,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"EUR","Europe",NA,"MNE","Montenegro",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.8 [23.1-28.5]",25.8,23.1,28.5,""
5720,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"EUR","Europe",NA,"MNE","Montenegro",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.5 [22.9-28.3]",25.5,22.9,28.3,""
5721,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"EUR","Europe",NA,"MNE","Montenegro",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.5 [22.8-28.3]",25.5,22.8,28.3,""
5722,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"EUR","Europe",NA,"MNE","Montenegro",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.6 [22.8-28.4]",25.6,22.8,28.4,""
5723,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.4 [21.5-25.2]",23.4,21.5,25.2,""
5724,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.5 [22.0-25.1]",23.5,22,25.1,""
5725,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.7 [22.3-25.1]",23.7,22.3,25.1,""
5726,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.2 [23.2-25.1]",24.2,23.2,25.1,""
5727,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.4 [23.5-25.2]",24.4,23.5,25.2,""
5728,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.0 [24.3-25.7]",25,24.3,25.7,""
5729,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.5-25.9]",25.2,24.5,25.9,""
5730,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.7 [24.8-26.6]",25.7,24.8,26.6,""
5731,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"EMR","Eastern Mediterranean",NA,"MAR","Morocco",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [24.9-27.0]",25.9,24.9,27,""
5732,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AFR","Africa",NA,"MOZ","Mozambique",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.7 [18.6-22.7]",20.7,18.6,22.7,""
5733,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AFR","Africa",NA,"MOZ","Mozambique",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.9 [19.4-22.3]",20.9,19.4,22.3,""
5734,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AFR","Africa",NA,"MOZ","Mozambique",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.0 [19.7-22.2]",21,19.7,22.2,""
5735,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AFR","Africa",NA,"MOZ","Mozambique",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.6 [20.8-22.3]",21.6,20.8,22.3,""
5736,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AFR","Africa",NA,"MOZ","Mozambique",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.8 [21.1-22.4]",21.8,21.1,22.4,""
5737,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AFR","Africa",NA,"MOZ","Mozambique",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.7 [22.1-23.3]",22.7,22.1,23.3,""
5738,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"AFR","Africa",NA,"MOZ","Mozambique",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.9 [22.2-23.7]",22.9,22.2,23.7,""
5739,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"SEAR","South-East Asia",NA,"MMR","Myanmar",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.0 [16.7-23.2]",20,16.7,23.2,""
5740,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"SEAR","South-East Asia",NA,"MMR","Myanmar",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.1 [17.0-23.2]",20.1,17,23.2,""
5741,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"SEAR","South-East Asia",NA,"MMR","Myanmar",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.5 [17.7-23.4]",20.5,17.7,23.4,""
5742,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"SEAR","South-East Asia",NA,"MMR","Myanmar",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.7 [17.8-23.5]",20.7,17.8,23.5,""
5743,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"SEAR","South-East Asia",NA,"MMR","Myanmar",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.4 [18.6-24.3]",21.4,18.6,24.3,""
5744,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"SEAR","South-East Asia",NA,"MMR","Myanmar",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.7 [18.8-24.6]",21.7,18.8,24.6,""
5745,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AFR","Africa",NA,"NAM","Namibia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.9 [20.9-24.9]",22.9,20.9,24.9,""
5746,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AFR","Africa",NA,"NAM","Namibia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.0 [21.3-24.7]",23,21.3,24.7,""
5747,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"AFR","Africa",NA,"NAM","Namibia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.1 [22.1-24.1]",23.1,22.1,24.1,""
5748,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"AFR","Africa",NA,"NAM","Namibia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.1 [22.3-24.0]",23.1,22.3,24,""
5749,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AFR","Africa",NA,"NAM","Namibia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.7 [23.0-24.3]",23.7,23,24.3,""
5750,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AFR","Africa",NA,"NAM","Namibia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.9 [23.2-24.5]",23.9,23.2,24.5,""
5751,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"AFR","Africa",NA,"NAM","Namibia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.5 [23.8-25.1]",24.5,23.8,25.1,""
